FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Year
2022-06-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1185,BOS,"Boston, MA",PHL,"Philadelphia, PA",800,757.0,-3.0,22.0,819.0,926.0,4.0,934,930.0,-4.0,NOT CANCELLED,NOT DIVERTED,94.0,93.0,67.0,280.0,,,,,,2022
2022-09-08,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1735,MIA,"Miami, FL",LGA,"New York, NY",1828,1931.0,63.0,28.0,1959.0,2231.0,5.0,2125,2236.0,71.0,NOT CANCELLED,NOT DIVERTED,177.0,185.0,152.0,1096.0,0.0,63.0,8.0,0.0,0.0,2022
2022-06-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5719,IAH,"Houston, TX",PHL,"Philadelphia, PA",934,942.0,8.0,10.0,952.0,1352.0,7.0,1402,1359.0,-3.0,NOT CANCELLED,NOT DIVERTED,208.0,197.0,180.0,1325.0,,,,,,2022
2022-06-01,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1949,SAN,"San Diego, CA",PHX,"Phoenix, AZ",1004,955.0,-9.0,19.0,1014.0,1109.0,6.0,1125,1115.0,-10.0,NOT CANCELLED,NOT DIVERTED,81.0,80.0,55.0,304.0,,,,,,2022
2022-08-30,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1307,PHX,"Phoenix, AZ",PSP,"Palm Springs, CA",1401,1353.0,-8.0,17.0,1410.0,1456.0,4.0,1513,1500.0,-13.0,NOT CANCELLED,NOT DIVERTED,72.0,67.0,46.0,261.0,,,,,,2022
2022-07-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2449,BNA,"Nashville, TN",VPS,"Valparaiso, FL",2050,2101.0,11.0,13.0,2114.0,2209.0,6.0,2215,2215.0,0.0,NOT CANCELLED,NOT DIVERTED,85.0,74.0,55.0,389.0,,,,,,2022
2022-11-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,403,RIC,"Richmond, VA",ATL,"Atlanta, GA",710,710.0,0.0,21.0,731.0,901.0,4.0,900,905.0,5.0,NOT CANCELLED,NOT DIVERTED,110.0,115.0,90.0,481.0,,,,,,2022
2022-05-25,Envoy Air,Envoy Air: MQ,MQ,20398,3779,MSP,"Minneapolis, MN",ORD,"Chicago, IL",1045,1338.0,173.0,17.0,1355.0,1450.0,16.0,1217,1506.0,169.0,NOT CANCELLED,NOT DIVERTED,92.0,88.0,55.0,334.0,169.0,0.0,0.0,0.0,0.0,2022
2022-10-14,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2688,CHO,"Charlottesville, VA",ATL,"Atlanta, GA",600,600.0,0.0,12.0,612.0,723.0,6.0,732,729.0,-3.0,NOT CANCELLED,NOT DIVERTED,92.0,89.0,71.0,457.0,,,,,,2022
2022-08-31,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4888,MSP,"Minneapolis, MN",CVG,"Cincinnati, OH",1555,1813.0,138.0,10.0,1823.0,2040.0,6.0,1845,2046.0,121.0,NOT CANCELLED,NOT DIVERTED,110.0,93.0,77.0,596.0,121.0,0.0,0.0,0.0,0.0,2022
2022-09-30,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2225,ATL,"Atlanta, GA",ALB,"Albany, NY",2135,2133.0,-2.0,13.0,2146.0,2332.0,4.0,2354,2336.0,-18.0,NOT CANCELLED,NOT DIVERTED,139.0,123.0,106.0,853.0,,,,,,2022
2022-08-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,487,LAS,"Las Vegas, NV",SMF,"Sacramento, CA",1205,1206.0,1.0,12.0,1218.0,1322.0,5.0,1340,1327.0,-13.0,NOT CANCELLED,NOT DIVERTED,95.0,81.0,64.0,397.0,,,,,,2022
2022-09-10,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,429,LAS,"Las Vegas, NV",SAN,"San Diego, CA",1255,1357.0,62.0,15.0,1412.0,1502.0,3.0,1401,1505.0,64.0,NOT CANCELLED,NOT DIVERTED,66.0,68.0,50.0,258.0,62.0,0.0,2.0,0.0,0.0,2022
2022-07-26,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2221,MSP,"Minneapolis, MN",MCO,"Orlando, FL",1940,1940.0,0.0,12.0,1952.0,2333.0,5.0,2355,2338.0,-17.0,NOT CANCELLED,NOT DIVERTED,195.0,178.0,161.0,1310.0,,,,,,2022
